user_id,signup_date,city_tier,acquisition_channel
3304,2024-08-02,Tier 2,Referral
3305,2024-06-25,Tier 1,Google Ads
3306,2024-06-23,Tier 3,Google Ads
3307,2024-12-05,Tier 1,
3308,2024-12-03,Tier 1,Organic
3309,2024-05-25,Tier 1,Organic
3310,2024-11-19,Tier 2,Organic
3311,2024-06-09,Tier 1,Influencer
3312,2024-05-06,Tier 2,Referral
3313,2024-03-22,Tier 3,Referral
3314,2024-05-26,Tier 2,Organic
3315,2024-08-26,Tier 2,Referral
3316,2024-03-24,Tier 1,Influencer
3317,2024-04-22,Tier 2,Google Ads
3318,2024-08-12,Tier 1,Influencer
3319,2024-11-27,Tier 3,Google Ads
3320,2024-08-30,Tier 1,Influencer
3321,2024-05-22,Tier 2,Organic
3322,2024-02-10,Tier 2,Referral
3323,2024-09-14,Tier 3,Influencer
3324,2024-10-11,Tier 1,Influencer
3325,2024-04-14,Tier 2,Organic
3326,2024-07-20,Tier 1,Google Ads
3327,2024-11-02,Tier 2,Organic
3328,2024-11-26,Tier 3,Influencer
3329,2024-09-22,Tier 2,Referral
3330,2024-07-28,Tier 2,Google Ads
3331,2024-02-20,Tier 3,Organic
3332,2024-04-27,Tier 2,Influencer
3333,2024-07-19,Tier 2,Google Ads
3334,2024-02-08,Tier 2,Organic
3335,2024-01-28,Tier 2,Google Ads
3336,2024-09-15,Tier 1,Organic
3337,2024-03-24,Tier 3,Referral
3338,2024-06-03,Tier 2,Influencer
3339,2024-04-26,Tier 1,Influencer
3340,2024-01-02,Tier 3,Google Ads
3341,2024-04-02,Tier 2,Influencer
3342,2024-06-14,Tier 1,Google Ads
3343,2024-12-15,Tier 2,Organic
3344,2024-10-22,Tier 3,Influencer
3345,2024-09-14,Tier 3,Google Ads
3346,2024-03-21,Tier 3,
3347,2024-09-24,Tier 3,Influencer
3348,2024-08-22,Tier 1,Organic
3349,2024-11-16,Tier 2,Influencer
3350,2024-11-06,Tier 3,Influencer
3351,2024-10-27,Tier 2,Google Ads
3352,2024-12-22,Tier 2,Organic
3353,2024-07-31,Tier 2,Google Ads
3354,2024-03-02,Tier 2,Organic
3355,2024-02-18,Tier 3,Google Ads
3356,2024-05-06,Tier 2,Influencer
3357,2024-08-10,Tier 2,Google Ads
3358,2024-10-05,Tier 3,Google Ads
3359,2024-10-20,Tier 2,Referral
3360,2024-10-10,Tier 1,Referral
3361,2024-10-03,Tier 2,Influencer
3362,2024-04-16,Tier 3,Google Ads
3363,2024-05-25,Tier 3,Influencer
3364,2024-04-08,Tier 3,Referral
3365,2024-03-13,Tier 2,Google Ads
3366,2024-05-01,Tier 1,Organic
3367,2024-01-30,Tier 3,Google Ads
3368,2024-07-06,Tier 3,Referral
3369,2024-12-29,Tier 1,Organic
3370,2024-12-19,Tier 1,Influencer
3371,2024-10-14,Tier 3,Referral
3372,2024-07-13,Tier 3,Influencer
3373,2024-06-04,Tier 3,Organic
3374,2024-06-20,Tier 3,Google Ads
3375,2024-11-30,Tier 2,Organic
3376,2024-02-10,Tier 2,Organic
3377,2024-03-03,Tier 2,Influencer
3378,2024-01-23,Tier 1,Organic
3379,2024-12-25,Tier 2,Google Ads
3380,2024-03-15,Tier 2,Organic
3381,2024-02-17,Tier 2,Google Ads
3382,2024-06-08,Tier 2,Influencer
3383,2024-11-08,Tier 2,Referral
3384,2024-04-27,Tier 1,Referral
3385,2024-04-09,Tier 1,Google Ads
3386,2024-06-15,Tier 1,
3387,2024-10-16,Tier 1,Referral
3388,2024-06-04,Tier 3,Google Ads
3389,2024-01-07,Tier 1,Google Ads
3390,2024-07-14,Tier 1,Influencer
3391,2024-02-25,Tier 2,Referral
3392,2024-11-16,Tier 2,Referral
3393,2024-07-11,Tier 1,Google Ads
3394,2024-02-16,Tier 3,Organic
3395,2024-05-27,Tier 3,Referral
3396,2024-10-01,Tier 1,Referral
3397,2024-06-05,Tier 1,Google Ads
3398,2024-07-20,Tier 3,Referral
3399,2024-05-05,Tier 3,Organic
3400,2024-10-31,Tier 2,Influencer
3401,2024-10-20,Tier 1,Influencer
3402,2024-03-04,Tier 2,Influencer
3403,2024-11-20,Tier 2,Google Ads
3404,2024-06-24,Tier 1,Google Ads
3405,2024-04-25,Tier 2,Influencer
3406,2024-07-22,Tier 2,Referral
3407,2024-11-16,Tier 1,Google Ads
3408,2024-01-31,Tier 3,Influencer
3409,2024-04-22,Tier 3,Google Ads
3410,2024-12-30,Tier 1,Google Ads
3411,2024-11-20,Tier 3,Organic
3412,2024-12-09,Tier 1,Organic
3413,2024-03-07,Tier 3,Organic
3414,2024-03-15,Tier 1,Influencer
3415,2024-02-14,Tier 1,Google Ads
3416,2024-09-16,Tier 2,Google Ads
3417,2024-06-02,Tier 2,Influencer
3418,2024-06-03,Tier 3,Referral
3419,2024-12-28,Tier 2,Referral
3420,2024-08-21,Tier 1,Organic
3421,2024-02-20,Tier 2,Influencer
3422,2024-11-01,Tier 2,Organic
3423,2024-09-18,Tier 1,Organic
3424,2024-11-10,Tier 2,Organic
3425,2024-05-04,Tier 3,Organic
3426,2024-09-01,Tier 3,
3427,2024-01-30,Tier 3,Referral
3428,2024-05-01,Tier 1,Organic
3429,2024-05-04,Tier 2,Referral
3430,2024-02-06,Tier 2,Organic
3431,2024-06-18,Tier 2,Organic
3432,2024-05-03,Tier 2,Google Ads
3433,2024-12-22,Tier 3,Influencer
3434,2024-02-04,Tier 2,Influencer
3435,2024-03-27,Tier 3,Influencer
3436,2024-05-13,Tier 3,Referral
3437,2024-07-14,Tier 3,Referral
3438,2024-09-30,Tier 3,Referral
3439,2024-07-19,Tier 2,Referral
3440,2024-10-11,Tier 1,Organic
3441,2024-03-17,Tier 2,Google Ads
3442,2024-02-28,Tier 1,Google Ads
3443,2024-05-05,Tier 2,Google Ads
3444,2024-04-18,Tier 2,Google Ads
3445,2024-08-11,Tier 2,Organic
3446,2024-10-04,Tier 3,Google Ads
3447,2024-03-08,Tier 3,Organic
3448,2024-03-09,Tier 1,Influencer
3449,2024-06-13,Tier 2,Organic
3450,2024-10-31,Tier 2,Organic
3451,2024-06-10,Tier 2,Influencer
3452,2024-12-30,Tier 3,Google Ads
3453,2024-12-07,Tier 2,Organic
3454,2024-11-04,Tier 2,Google Ads
3455,2024-12-08,Tier 3,Organic
3456,2024-02-11,Tier 3,Organic
3457,2024-12-19,Tier 1,Organic
3458,2024-04-18,Tier 2,Google Ads
3459,2024-02-20,Tier 2,Influencer
3460,2024-09-06,Tier 1,Referral
3461,2024-12-06,Tier 1,Referral
3462,2024-01-21,Tier 2,Organic
3463,2024-10-26,Tier 2,Google Ads
3464,2024-05-18,Tier 1,Influencer
3465,2024-12-24,Tier 2,Organic
3466,2024-11-19,Tier 3,Influencer
3467,2024-04-01,Tier 1,Google Ads
3468,2024-10-06,Tier 1,Influencer
3469,2024-05-04,Tier 3,Google Ads
3470,2024-04-20,Tier 1,Google Ads
3471,2024-12-19,Tier 3,Influencer
3472,2024-05-18,Tier 2,
3473,2024-09-29,Tier 1,Organic
3474,2024-04-08,Tier 1,Influencer
3475,2024-09-08,Tier 1,Organic
3476,2024-12-03,Tier 1,Organic
3477,2024-04-13,Tier 1,Referral
3478,2024-08-01,Tier 2,Referral
3479,2024-09-05,Tier 1,Influencer
3480,2024-05-31,Tier 2,Google Ads
3481,2024-09-06,Tier 2,Organic
3482,2024-10-01,Tier 1,Referral
3483,2024-06-13,Tier 1,Organic
3484,2024-12-06,Tier 1,Google Ads
3485,2024-01-08,Tier 1,Google Ads
3486,2024-10-10,Tier 2,Organic
3487,2024-01-05,Tier 1,Google Ads
3488,2024-05-24,Tier 3,Google Ads
3489,2024-04-10,Tier 2,Referral
3490,2024-06-12,Tier 2,Referral
3491,2024-05-26,Tier 2,Organic
3492,2024-03-04,Tier 2,Organic
3493,2024-03-31,Tier 1,Organic
3494,2024-04-26,Tier 1,Organic
3495,2024-12-19,Tier 2,Referral
3496,2024-09-23,Tier 1,Influencer
3497,2024-11-05,Tier 2,Referral
3498,2024-06-21,Tier 2,Referral
3499,2024-02-16,Tier 2,Google Ads
3500,2024-05-19,Tier 2,Google Ads
3501,2024-09-02,Tier 2,Influencer
3502,2024-05-28,Tier 2,Influencer
3503,2024-09-02,Tier 2,
3504,2024-01-05,Tier 2,Organic
3505,2024-07-02,Tier 2,Influencer
3506,2024-01-20,Tier 3,Organic
3507,2024-02-15,Tier 2,Influencer
3508,2024-01-12,Tier 2,Influencer
3509,2024-03-10,Tier 3,Organic
3510,2024-01-17,Tier 2,Influencer
3511,2024-05-26,Tier 1,Influencer
3512,2024-06-02,Tier 3,Influencer
3513,2024-10-30,Tier 1,Google Ads
3514,2024-04-17,Tier 2,Organic
3515,2024-08-23,Tier 3,Referral
3516,2024-11-03,Tier 3,Google Ads
3517,2024-12-17,Tier 1,Organic
3518,2024-03-10,Tier 2,Google Ads
3519,2024-07-01,Tier 2,Referral
3520,2024-09-06,Tier 1,Organic
3521,2024-08-15,Tier 1,Google Ads
3522,2024-04-11,Tier 2,Organic
3523,2024-03-15,Tier 2,Referral
3524,2024-08-03,Tier 1,Referral
3525,2024-07-21,Tier 2,Organic
3526,2024-07-10,Tier 2,Influencer
3527,2024-09-05,Tier 3,Organic
3528,2024-08-29,Tier 3,Referral
3529,2024-06-27,Tier 2,Influencer
3530,2024-08-06,Tier 3,Influencer
3531,2024-03-22,Tier 3,Organic
3532,2024-04-01,Tier 1,Influencer
3533,2024-06-23,Tier 1,Influencer
3534,2024-08-26,Tier 2,Referral
3535,2024-09-16,Tier 2,Google Ads
3536,2024-12-30,Tier 2,Organic
3537,2024-06-11,Tier 2,Referral
3538,2024-02-17,Tier 2,
3539,2024-11-24,Tier 2,Influencer
3540,2024-11-23,Tier 1,Google Ads
3541,2024-04-25,Tier 3,Referral
3542,2024-12-02,Tier 1,Organic
3543,2024-12-02,Tier 3,Organic
3544,2024-08-12,Tier 1,Organic
3545,2024-12-17,Tier 3,Organic
3546,2024-11-23,Tier 1,Google Ads
3547,2024-05-26,Tier 1,Influencer
3548,2024-03-03,Tier 1,Referral
3549,2024-10-20,Tier 2,Referral
3550,2024-11-18,Tier 3,Referral
3551,2024-11-20,Tier 2,Google Ads
3552,2024-01-13,Tier 3,Google Ads
3553,2024-07-07,Tier 2,Google Ads
3554,2024-10-13,Tier 2,Referral
3555,2024-07-26,Tier 3,Organic
3556,2024-04-23,Tier 1,Organic
3557,2024-01-22,Tier 2,Referral
3558,2024-12-14,Tier 3,Influencer
3559,2024-08-01,Tier 3,Referral
3560,2024-06-19,Tier 3,Influencer
3561,2024-11-18,Tier 3,
3562,2024-02-23,Tier 1,Google Ads
3563,2024-10-24,Tier 3,Referral
3564,2024-11-15,Tier 2,Influencer
3565,2024-05-05,Tier 3,Organic
3566,2024-10-03,Tier 2,Google Ads
3567,2024-07-22,Tier 2,Organic
3568,2024-07-12,Tier 2,Google Ads
3569,2024-06-17,Tier 1,Influencer
3570,2024-05-31,Tier 1,Google Ads
3571,2024-02-04,Tier 3,Google Ads
3572,2024-07-02,Tier 3,Influencer
3573,2024-10-12,Tier 1,Google Ads
3574,2024-02-26,Tier 3,Google Ads
3575,2024-08-09,Tier 2,Influencer
3576,2024-10-29,Tier 2,Google Ads
3577,2024-06-11,Tier 1,Referral
3578,2024-01-19,Tier 3,Organic
3579,2024-09-20,Tier 2,Organic
3580,2024-10-08,Tier 2,Google Ads
3581,2024-04-22,Tier 2,Google Ads
3582,2024-11-22,Tier 1,Influencer
3583,2024-01-30,Tier 2,Influencer
3584,2024-05-14,Tier 1,Influencer
3585,2024-03-07,Tier 1,Google Ads
3586,2024-03-05,Tier 2,Influencer
3587,2024-10-18,Tier 3,Referral
3588,2024-01-25,Tier 2,Google Ads
3589,2024-02-06,Tier 1,Referral
3590,2024-01-01,Tier 2,Organic
3591,2024-02-06,Tier 3,Organic
3592,2024-05-20,Tier 2,Influencer
3593,2024-08-19,Tier 3,Referral
3594,2024-05-15,Tier 2,Google Ads
3595,2024-07-06,Tier 3,Google Ads
3596,2024-05-07,Tier 1,Influencer
3597,2024-07-19,Tier 1,Referral
3598,2024-05-06,Tier 2,Google Ads
3599,2024-09-13,Tier 2,Organic
3600,2024-06-12,Tier 3,Organic
3601,2024-02-04,Tier 3,Influencer
3602,2024-07-12,Tier 1,Google Ads
3603,2024-07-09,Tier 1,Google Ads
3604,2024-04-13,Tier 2,Google Ads
3605,2024-01-23,Tier 1,Influencer
3606,2024-09-21,Tier 2,Referral
3607,2024-10-16,Tier 3,Referral
3608,2024-09-16,Tier 3,Google Ads
3609,2024-12-23,Tier 2,Organic
3610,2024-03-15,Tier 3,Influencer
3611,2024-12-20,Tier 2,Influencer
3612,2024-03-12,Tier 1,Influencer
3613,2024-09-15,Tier 2,Influencer
3614,2024-07-06,Tier 2,Influencer
3615,2024-06-21,Tier 2,Referral
3616,2024-10-16,Tier 1,Influencer
3617,2024-02-14,Tier 2,Referral
3618,2024-03-01,Tier 2,Organic
3619,2024-03-23,Tier 3,Google Ads
3620,2024-05-02,Tier 2,Influencer
3621,2024-12-23,Tier 3,Google Ads
3622,2024-01-16,Tier 3,Influencer
3623,2024-03-06,Tier 1,Organic
3624,2024-05-24,Tier 2,Google Ads
3625,2024-06-10,Tier 3,Google Ads
3626,2024-08-21,Tier 2,Organic
3627,2024-05-23,Tier 3,Organic
3628,2024-12-23,Tier 1,Organic
3629,2024-07-06,Tier 1,Influencer
3630,2024-11-17,Tier 3,Organic
3631,2024-01-13,Tier 3,Organic
3632,2024-07-02,Tier 3,Organic
3633,2024-04-20,Tier 2,Referral
3634,2024-10-16,Tier 3,Referral
3635,2024-10-21,Tier 3,Referral
3636,2024-08-02,Tier 3,Google Ads
3637,2024-04-29,Tier 2,Organic
3638,2024-02-24,Tier 2,Referral
3639,2024-01-27,Tier 3,Influencer
3640,2024-04-27,Tier 2,Organic
3641,2024-08-08,Tier 2,Google Ads
3642,2024-08-18,Tier 2,Organic
3643,2024-02-22,Tier 2,Organic
3644,2024-10-21,Tier 2,Referral
3645,2024-11-16,Tier 1,Google Ads
3646,2024-08-20,Tier 3,Organic
3647,2024-06-06,Tier 2,Google Ads
3648,2024-09-25,Tier 2,Influencer
3649,2024-01-21,Tier 1,Influencer
3650,2024-02-22,Tier 1,Influencer
3651,2024-10-01,Tier 1,Google Ads
3652,2024-11-08,Tier 2,Referral
3653,2024-10-07,Tier 1,Google Ads
3654,2024-08-01,Tier 3,Organic
3655,2024-01-31,Tier 1,Google Ads
3656,2024-12-02,Tier 1,Referral
3657,2024-07-01,Tier 1,Organic
3658,2024-01-23,Tier 1,Influencer
3659,2024-02-01,Tier 3,Organic
3660,2024-03-14,Tier 3,Google Ads
3661,2024-01-10,Tier 2,Organic
3662,2024-02-23,Tier 1,Google Ads
3663,2024-02-21,Tier 1,Organic
3664,2024-05-27,Tier 2,Organic
3665,2024-06-08,Tier 3,Google Ads
3666,2024-01-14,Tier 1,Google Ads
3667,2024-06-26,Tier 2,Google Ads
3668,2024-12-31,Tier 2,Organic
3669,2024-02-22,Tier 1,Google Ads
3670,2024-11-30,Tier 2,Google Ads
3671,2024-01-22,Tier 1,Google Ads
3672,2024-01-30,Tier 3,
3673,2024-07-09,Tier 1,Google Ads
3674,2024-09-16,Tier 2,Google Ads
3675,2024-07-23,Tier 1,Influencer
3676,2024-02-28,Tier 3,Influencer
3677,2024-09-20,Tier 1,Influencer
3678,2024-01-12,Tier 3,Referral
3679,2024-04-28,Tier 3,Google Ads
3680,2024-10-16,Tier 3,Organic
3681,2024-12-03,Tier 2,Referral
3682,2024-09-04,Tier 2,Influencer
3683,2024-12-19,Tier 2,Referral
3684,2024-05-06,Tier 1,Influencer
3685,2024-03-15,Tier 2,Google Ads
3686,2024-12-26,Tier 1,Google Ads
3687,2024-07-22,Tier 3,Influencer
3688,2024-02-18,Tier 1,Influencer
3689,2024-03-19,Tier 2,Influencer
3690,2024-08-28,Tier 2,Influencer
3691,2024-12-14,Tier 2,Google Ads
3692,2024-06-02,Tier 2,Google Ads
3693,2024-09-30,Tier 1,Influencer
3694,2024-04-05,Tier 2,Referral
3695,2024-08-01,Tier 1,Organic
3696,2024-10-20,Tier 3,Google Ads
3697,2024-07-27,Tier 3,Google Ads
3698,2024-12-08,Tier 3,Organic
3699,2024-03-28,Tier 1,Referral
3700,2024-11-01,Tier 1,Organic
3701,2024-09-20,Tier 1,Google Ads
3702,2024-11-20,Tier 1,Influencer
3703,2024-11-15,Tier 1,Google Ads
3704,2024-06-05,Tier 2,Influencer
3705,2024-06-04,Tier 1,Google Ads
3706,2024-05-18,Tier 2,Influencer
3707,2024-04-30,Tier 3,Organic
3708,2024-03-05,Tier 2,Organic
3709,2024-04-16,Tier 2,Influencer
3710,2024-05-26,Tier 2,Influencer
3711,2024-05-16,Tier 2,Organic
3712,2024-06-10,Tier 1,Influencer
3713,2024-04-09,Tier 2,Google Ads
3714,2024-12-03,Tier 2,Influencer
3715,2024-11-02,Tier 3,Google Ads
3716,2024-05-20,Tier 3,Google Ads
3717,2024-03-23,Tier 2,Google Ads
3718,2024-06-25,Tier 2,Google Ads
3719,2024-07-16,Tier 1,Google Ads
3720,2024-04-21,Tier 3,Google Ads
3721,2024-02-25,Tier 2,Organic
3722,2024-06-27,Tier 1,Organic
3723,2024-07-04,Tier 1,Organic
3724,2024-08-05,Tier 1,Influencer
3725,2024-11-11,Tier 3,Referral
3726,2024-08-04,Tier 1,Influencer
3727,2024-04-29,Tier 2,Influencer
3728,2024-06-23,Tier 2,Referral
3729,2024-01-23,Tier 2,Influencer
3730,2024-07-31,Tier 3,Google Ads
3731,2024-08-22,Tier 3,Organic
3732,2024-01-13,Tier 2,Google Ads
3733,2024-04-10,Tier 1,Google Ads
3734,2024-01-24,Tier 2,Influencer
3735,2024-12-29,Tier 2,Referral
3736,2024-01-11,Tier 2,Organic
3737,2024-09-29,Tier 2,Referral
3738,2024-10-07,Tier 1,Google Ads
3739,2024-04-03,Tier 2,Organic
3740,2024-07-19,Tier 1,Referral
3741,2024-01-21,Tier 3,Influencer
3742,2024-12-05,Tier 1,Influencer
3743,2024-07-29,Tier 2,Referral
3744,2024-05-19,Tier 1,Google Ads
3745,2024-10-19,Tier 2,
3746,2024-10-24,Tier 2,Google Ads
3747,2024-04-10,Tier 1,Influencer
3748,2024-10-30,Tier 3,Google Ads
3749,2024-12-24,Tier 2,Organic
3750,2024-01-28,Tier 2,Influencer
3751,2024-02-10,Tier 2,Influencer
3752,2024-12-20,Tier 2,Referral
3753,2024-10-29,Tier 2,Organic
3754,2024-05-25,Tier 2,Organic
3755,2024-09-12,Tier 2,Organic
3756,2024-08-14,Tier 2,Referral
3757,2024-08-23,Tier 1,Organic
3758,2024-12-26,Tier 1,Influencer
3759,2024-01-13,Tier 1,Influencer
3760,2024-07-28,Tier 1,Google Ads
3761,2024-08-16,Tier 2,Google Ads
3762,2024-04-09,Tier 3,Referral
3763,2024-01-31,Tier 1,Influencer
3764,2024-01-16,Tier 3,Influencer
3765,2024-05-16,Tier 2,Organic
3766,2024-11-24,Tier 3,Organic
3767,2024-06-14,Tier 2,Influencer
3768,2024-11-05,Tier 2,Referral
3769,2024-04-09,Tier 1,Organic
3770,2024-04-18,Tier 1,Google Ads
3771,2024-12-08,Tier 1,Influencer
3772,2024-06-21,Tier 2,Organic
3773,2024-08-24,Tier 1,Influencer
3774,2024-06-10,Tier 3,Organic
3775,2024-08-03,Tier 1,Influencer
3776,2024-09-20,Tier 3,Referral
3777,2024-09-19,Tier 1,Google Ads
3778,2024-10-18,Tier 1,Referral
3779,2024-09-30,Tier 1,Influencer
3780,2024-01-03,Tier 2,Influencer
3781,2024-01-28,Tier 1,Google Ads
3782,2024-11-21,Tier 3,Referral
3783,2024-05-28,Tier 1,Referral
3784,2024-01-28,Tier 2,Google Ads
3785,2024-11-05,Tier 3,Influencer
3786,2024-03-05,Tier 1,Organic
3787,2024-12-21,Tier 3,Organic
3788,2024-01-21,Tier 3,Google Ads
3789,2024-09-08,Tier 1,Organic
3790,2024-08-22,Tier 1,Influencer
3791,2024-08-14,Tier 2,
3792,2024-01-13,Tier 3,Google Ads
3793,2024-11-08,Tier 2,Influencer
3794,2024-02-18,Tier 2,Google Ads
3795,2024-04-27,Tier 3,Referral
3796,2024-02-23,Tier 1,Organic
3797,2024-05-17,Tier 3,Google Ads
3798,2024-02-22,Tier 2,Organic
3799,2024-02-13,Tier 2,Referral
3800,2024-10-29,Tier 3,Google Ads
3801,2024-02-22,Tier 2,Google Ads
3802,2024-03-14,Tier 1,Google Ads
3803,2024-02-15,Tier 2,Organic
3804,2024-01-13,Tier 2,Influencer
3805,2024-06-13,Tier 1,Organic
3806,2024-04-11,Tier 3,Influencer
3807,2024-10-06,Tier 1,Google Ads
3808,2024-09-14,Tier 2,Referral
3809,2024-12-02,Tier 2,Google Ads
3810,2024-12-21,Tier 1,Influencer
3811,2024-05-17,Tier 3,Organic
3812,2024-06-11,Tier 3,Referral
3813,2024-04-20,Tier 2,Influencer
3814,2024-04-11,Tier 1,Influencer
3815,2024-01-17,Tier 1,Google Ads
3816,2024-09-24,Tier 2,Influencer
3817,2024-06-30,Tier 1,Referral
3818,2024-01-24,Tier 2,Organic
3819,2024-01-29,Tier 3,Google Ads
3820,2024-06-19,Tier 2,Google Ads
3821,2024-08-15,Tier 3,Google Ads
3822,2024-07-06,Tier 2,Influencer
3823,2024-12-11,Tier 2,Referral
3824,2024-08-17,Tier 3,Organic
3825,2024-11-16,Tier 2,Influencer
3826,2024-12-05,Tier 3,Organic
3827,2024-04-28,Tier 1,Influencer
3828,2024-06-04,Tier 1,Influencer
3829,2024-09-28,Tier 3,Influencer
3830,2024-06-23,Tier 2,Influencer
3831,2024-04-13,Tier 3,Organic
3832,2024-04-01,Tier 3,Google Ads
3833,2024-07-04,Tier 1,Organic
3834,2024-10-09,Tier 2,Organic
3835,2024-06-29,Tier 2,
3836,2024-06-18,Tier 2,Organic
3837,2024-07-05,Tier 3,
3838,2024-06-23,Tier 1,Influencer
3839,2024-08-09,Tier 2,Google Ads
3840,2024-08-20,Tier 2,Google Ads
3841,2024-06-10,Tier 1,Google Ads
3842,2024-05-13,Tier 3,Influencer
3843,2024-08-11,Tier 2,Referral
3844,2024-06-01,Tier 3,Organic
3845,2024-02-02,Tier 1,Google Ads
3846,2024-02-24,Tier 1,Google Ads
3847,2024-01-07,Tier 2,Influencer
3848,2024-08-31,Tier 1,
3849,2024-11-08,Tier 3,Organic
3850,2024-05-05,Tier 1,Influencer
3851,2024-01-12,Tier 3,Influencer
3852,2024-01-16,Tier 2,Influencer
3853,2024-07-26,Tier 2,Google Ads
3854,2024-02-12,Tier 1,Referral
3855,2024-05-14,Tier 2,Referral
3856,2024-08-15,Tier 2,Organic
3857,2024-04-20,Tier 1,Referral
3858,2024-11-02,Tier 3,Organic
3859,2024-06-08,Tier 1,Google Ads
3860,2024-11-26,Tier 2,Influencer
3861,2024-09-20,Tier 2,Google Ads
3862,2024-08-12,Tier 1,Influencer
3863,2024-08-04,Tier 3,Organic
3864,2024-02-14,Tier 2,Google Ads
3865,2024-08-01,Tier 1,Referral
3866,2024-02-28,Tier 2,Influencer
3867,2024-05-11,Tier 2,Google Ads
3868,2024-04-13,Tier 2,Influencer
3869,2024-07-13,Tier 2,Organic
3870,2024-06-05,Tier 1,Influencer
3871,2024-04-07,Tier 1,Organic
3872,2024-08-13,Tier 3,Influencer
3873,2024-07-23,Tier 1,Google Ads
3874,2024-03-19,Tier 3,Influencer
3875,2024-05-03,Tier 1,Referral
3876,2024-08-05,Tier 3,Organic
3877,2024-01-04,Tier 2,Influencer
3878,2024-03-30,Tier 2,Organic
3879,2024-04-13,Tier 1,Organic
3880,2024-04-28,Tier 1,Influencer
3881,2024-05-12,Tier 1,Organic
3882,2024-11-07,Tier 1,Organic
3883,2024-04-05,Tier 1,Google Ads
3884,2024-11-26,Tier 2,Influencer
3885,2024-05-22,Tier 2,Organic
3886,2024-10-14,Tier 3,Google Ads
3887,2024-01-28,Tier 2,Referral
3888,2024-10-04,Tier 2,Influencer
3889,2024-08-20,Tier 2,Influencer
3890,2024-01-17,Tier 2,Influencer
3891,2024-02-28,Tier 2,Referral
3892,2024-03-30,Tier 3,Google Ads
3893,2024-07-17,Tier 1,Organic
3894,2024-12-27,Tier 1,Referral
3895,2024-01-26,Tier 2,Influencer
3896,2024-01-25,Tier 1,Referral
3897,2024-10-27,Tier 3,Organic
3898,2024-12-04,Tier 3,Google Ads
3899,2024-09-23,Tier 1,Referral
3900,2024-06-29,Tier 1,Referral
3901,2024-12-25,Tier 2,Referral
3902,2024-03-08,Tier 2,Referral
3903,2024-12-16,Tier 1,Organic
3904,2024-11-16,Tier 2,Influencer
3905,2024-02-18,Tier 2,Referral
3906,2024-06-23,Tier 1,Organic
3907,2024-02-21,Tier 1,Google Ads
3908,2024-04-11,Tier 3,Influencer
3909,2024-08-03,Tier 1,Influencer
3910,2024-07-06,Tier 3,Google Ads
3911,2024-02-26,Tier 2,Organic
3912,2024-02-16,Tier 2,Organic
3913,2024-06-07,Tier 3,Organic
3914,2024-06-22,Tier 3,Referral
3915,2024-08-29,Tier 2,Referral
3916,2024-10-08,Tier 1,Referral
3917,2024-08-28,Tier 3,Referral
3918,2024-01-05,Tier 2,Organic
3919,2024-03-24,Tier 1,Organic
3920,2024-11-03,Tier 3,
3921,2024-12-26,Tier 1,Organic
3922,2024-09-04,Tier 1,Organic
3923,2024-02-23,Tier 1,Referral
3924,2024-06-09,Tier 2,Influencer
3925,2024-08-13,Tier 2,Influencer
3926,2024-01-15,Tier 1,Influencer
3927,2024-08-11,Tier 1,Referral
3928,2024-03-01,Tier 1,Referral
3929,2024-05-01,Tier 2,Organic
3930,2024-10-03,Tier 1,Influencer
3931,2024-02-15,Tier 3,Organic
3932,2024-10-20,Tier 1,Organic
3933,2024-03-02,Tier 3,Organic
3934,2024-03-26,Tier 1,Influencer
3935,2024-07-28,Tier 3,Influencer
3936,2024-03-18,Tier 1,Influencer
3937,2024-07-20,Tier 1,Referral
3938,2024-10-28,Tier 3,Google Ads
3939,2024-08-10,Tier 3,Influencer
3940,2024-08-09,Tier 2,Referral
3941,2024-01-03,Tier 2,Influencer
3942,2024-01-06,Tier 2,Google Ads
3943,2024-04-02,Tier 3,Google Ads
3944,2024-01-08,Tier 1,Influencer
3945,2024-08-22,Tier 2,Organic
3946,2024-04-17,Tier 2,Influencer
3947,2024-06-09,Tier 2,Google Ads
3948,2024-07-27,Tier 3,Influencer
3949,2024-08-27,Tier 1,Google Ads
3950,2024-11-26,Tier 1,Referral
3951,2024-11-28,Tier 2,Google Ads
3952,2024-02-19,Tier 2,Referral
3953,2024-01-11,Tier 1,Google Ads
3954,2024-12-16,Tier 2,Influencer
3955,2024-06-04,Tier 3,Referral
3956,2024-03-10,Tier 1,Organic
3957,2024-06-17,Tier 2,Influencer
3958,2024-09-28,Tier 2,Organic
3959,2024-03-08,Tier 2,Google Ads
3960,2024-12-20,Tier 3,Organic
3961,2024-09-08,Tier 2,Influencer
3962,2024-02-17,Tier 2,Organic
3963,2024-07-02,Tier 2,Organic
3964,2024-11-15,Tier 2,Influencer
3965,2024-07-05,Tier 2,Influencer
3966,2024-03-30,Tier 3,Organic
3967,2024-11-27,Tier 2,Influencer
3968,2024-05-18,Tier 1,Influencer
3969,2024-12-22,Tier 1,Organic
3970,2024-03-29,Tier 1,Influencer
3971,2024-09-30,Tier 1,Google Ads
3972,2024-01-19,Tier 3,Referral
3973,2024-11-06,Tier 2,Google Ads
3974,2024-12-23,Tier 2,Referral
3975,2024-06-02,Tier 2,Organic
3976,2024-09-16,Tier 3,Influencer
3977,2024-04-17,Tier 2,Organic
