user_id,plan_type,monthly_fee,status,churn_date
3608,Free,0,Active,
3609,Premium,199,Active,
3610,Free,0,Active,
3611,Family,299,Active,
3612,Premium,199,Active,
3613,Premium,199,Active,
3614,Premium,199,Active,
3615,Free,0,Active,
3616,Free,0,Active,
3617,Free,0,Active,
3618,Free,0,Active,
3619,Free,0,Active,
3620,Premium,199,Churned,2024-08-28
3621,Free,0,Active,
3622,Free,0,Active,
3623,Basic,99,Active,
3624,Free,0,Active,
3625,Free,0,Churned,2024-11-26
3626,Free,0,Active,
3627,Premium,199,Active,
3628,Basic,99,Active,
3629,Basic,99,Active,
3630,Free,0,Active,
3631,Premium,199,Active,
3632,Free,0,Active,
3633,Basic,99,Active,
3634,Family,299,Active,
3635,Basic,99,Active,
3636,Basic,99,Active,
3637,Free,0,Active,
3638,Free,0,Active,
3639,Premium,199,Churned,2024-04-05
3640,Free,0,Active,
3641,Premium,199,Active,
3642,Basic,99,Active,
3643,Free,0,Active,
3644,Basic,99,Active,
3645,Free,0,Active,
3646,Free,0,Active,
3647,Free,0,Active,
3648,Free,0,Active,
3649,Premium,199,Churned,2024-03-21
3650,Free,0,Active,
3651,Basic,99,Active,
3652,Free,0,Active,
3653,Basic,99,Active,
3654,Basic,99,Active,
3655,Free,0,Active,
3656,Family,299,Active,
3657,Premium,199,Active,
3658,Basic,99,Active,
3659,Premium,199,Active,
3660,Basic,99,Churned,2024-10-22
3661,Premium,199,Active,
3662,Free,0,Active,
3663,Free,0,Active,
3664,Family,299,Active,
3665,Free,0,Active,
3666,Free,0,Active,
3667,Free,0,Active,
3668,Free,0,Active,
3669,Free,0,Active,
3670,Basic,99,Active,
3671,Family,299,Active,
3672,Free,0,Active,
3673,Premium,199,Active,
3674,Free,0,Active,
3675,Free,0,Churned,2025-04-13
3676,Basic,99,Active,
3677,Premium,199,Active,
3678,Free,0,Active,
3679,Free,0,Active,
3680,Free,0,Active,
3681,Premium,199,Churned,2025-07-14
3682,Free,0,Churned,2025-04-28
3683,Free,0,Active,
3684,Premium,199,Active,
3685,Basic,99,Active,
3686,Family,299,Churned,2025-09-06
3687,Premium,199,Active,
3688,Free,0,Active,
3689,Basic,99,Active,
3690,Free,0,Active,
3691,Family,299,Active,
3692,Free,0,Active,
3693,Premium,199,Active,
3694,Free,0,Active,
3695,Free,0,Active,
3696,Free,0,Active,
3697,Basic,99,Churned,2025-04-08
3698,Free,0,Active,
3699,Free,0,Active,
3700,Free,0,Churned,2024-12-21
3701,Free,0,Active,
3702,Basic,99,Active,
3703,Free,0,Active,
3704,Free,0,Active,
3705,Basic,99,Active,
3706,Premium,199,Active,
3707,Basic,99,Active,
3708,Family,299,Active,
3709,Free,0,Active,
3710,Premium,199,Active,
3711,Basic,99,Active,
3712,Basic,99,Active,
3713,Basic,99,Churned,2024-09-12
3714,Free,0,Active,
3715,Free,0,Active,
3716,Basic,99,Active,
3717,Free,0,Active,
3718,Basic,99,Churned,2024-12-20
3719,Basic,99,Active,
3720,Free,0,Active,
3721,Free,0,Active,
3722,Free,0,Active,
3723,Free,0,Active,
3724,Free,0,Active,
3725,Free,0,Active,
3726,Free,0,Active,
3727,Free,0,Active,
3728,Free,0,Active,
3729,Family,299,Active,
3730,Family,299,Active,
3731,Free,0,Churned,2025-04-20
3732,Free,0,Active,
3733,Free,0,Active,
3734,Free,0,Churned,2024-08-16
3735,Basic,99,Churned,2025-05-06
3736,Free,0,Active,
3737,Free,0,Active,
3738,Premium,199,Active,
3739,Premium,199,Active,
3740,Family,299,Active,
3741,Free,0,Active,
3742,Premium,199,Active,
3743,Basic,99,Active,
3744,Basic,99,Active,
3745,Premium,199,Active,
3746,Family,299,Active,
3747,Basic,99,Active,
3748,Free,0,Active,
3749,Free,0,Active,
3750,Basic,99,Active,
3751,Premium,199,Active,
3752,Basic,99,Active,
3753,Free,0,Active,
3754,Free,0,Active,
3755,Free,0,Active,
3756,Premium,199,Active,
3757,Free,0,Active,
3758,Basic,99,Active,
3759,Premium,199,Active,
3760,Free,0,Active,
3761,Premium,199,Active,
3762,Premium,199,Active,
3763,Free,0,Active,
3764,Free,0,Active,
3765,Basic,99,Active,
3766,Free,0,Active,
3767,Basic,99,Active,
3768,Basic,99,Active,
3769,Free,0,Active,
3770,Free,0,Active,
3771,Free,0,Active,
3772,Free,0,Active,
3773,Basic,99,Active,
3774,Basic,99,Active,
3775,Free,0,Active,
3776,Premium,199,Active,
3777,Free,0,Active,
3778,Premium,199,Active,
3779,Free,0,Churned,2025-04-02
3780,Free,0,Active,
3781,Premium,199,Active,
3782,Basic,99,Churned,2025-07-17
3783,Free,0,Active,
3784,Free,0,Active,
3785,Free,0,Active,
3786,Free,0,Active,
3787,Free,0,Churned,2025-07-14
3788,Basic,99,Churned,2024-08-30
3789,Premium,199,Active,
3790,Premium,199,Active,
3791,Free,0,Active,
3792,Premium,199,Active,
3793,Free,0,Active,
3794,Free,0,Active,
3795,Premium,199,Active,
3796,Free,0,Active,
3797,Free,0,Active,
3798,Free,0,Active,
3799,Free,0,Active,
3800,Free,0,Active,
3801,Premium,199,Active,
3802,Free,0,Active,
3803,Free,0,Active,
3804,Free,0,Active,
3805,Premium,199,Active,
3806,Free,0,Active,
3807,Free,0,Churned,2025-03-22
3808,Premium,199,Active,
3809,Free,0,Active,
3810,Free,0,Active,
3811,Basic,99,Active,
3812,Free,0,Churned,2025-02-20
3813,Free,0,Active,
3814,Free,0,Active,
3815,Free,0,Active,
3816,Family,299,Active,
3817,Free,0,Active,
3818,Free,0,Active,
3819,Premium,199,Active,
3820,Free,0,Active,
3821,Free,0,Active,
3822,Basic,99,Active,
3823,Basic,99,Active,
3824,Basic,99,Active,
3825,Free,0,Active,
3826,Premium,199,Active,
3827,Free,0,Active,
3828,Free,0,Active,
3829,Free,0,Active,
3830,Premium,199,Churned,2024-09-12
3831,Basic,99,Active,
3832,Premium,199,Active,
3833,Basic,99,Active,
3834,Free,0,Active,
3835,Free,0,Active,
3836,Basic,99,Churned,2024-11-21
3837,Free,0,Active,
3838,Free,0,Active,
3839,Premium,199,Churned,2024-10-21
3840,Basic,99,Churned,2025-03-25
3841,Free,0,Active,
3842,Premium,199,Active,
3843,Basic,99,Active,
3844,Free,0,Active,
3845,Free,0,Active,
3846,Free,0,Churned,2024-06-10
3847,Free,0,Active,
3848,Free,0,Active,
3849,Family,299,Active,
3850,Free,0,Active,
3851,Premium,199,Active,
3852,Free,0,Active,
3853,Free,0,Active,
3854,Premium,199,Churned,2024-10-13
3855,Free,0,Active,
3856,Premium,199,Active,
3857,Free,0,Active,
3858,Premium,199,Active,
3859,Free,0,Active,
3860,Free,0,Active,
3861,Basic,99,Active,
3862,Premium,199,Active,
3863,Free,0,Active,
3864,Family,299,Active,
3865,Basic,99,Active,
3866,Free,0,Active,
3867,Free,0,Active,
3868,Free,0,Active,
3869,Free,0,Active,
3870,Free,0,Active,
3871,Premium,199,Active,
3872,Basic,99,Churned,2024-12-19
3873,Free,0,Active,
3874,Free,0,Active,
3875,Family,299,Active,
3876,Free,0,Active,
3877,Free,0,Active,
3878,Basic,99,Active,
3879,Premium,199,Active,
3880,Family,299,Active,
3881,Family,299,Active,
3882,Premium,199,Active,
3883,Free,0,Active,
3884,Free,0,Churned,2025-01-01
3885,Basic,99,Active,
3886,Free,0,Active,
3887,Free,0,Active,
3888,Free,0,Churned,2025-05-12
3889,Free,0,Active,
3890,Free,0,Active,
3891,Free,0,Active,
3892,Free,0,Active,
3893,Premium,199,Active,
3894,Basic,99,Churned,2025-08-23
3895,Family,299,Churned,2024-09-02
3896,Free,0,Active,
3897,Free,0,Active,
3898,Free,0,Active,
3899,Basic,99,Active,
3900,Premium,199,Active,
3901,Free,0,Active,
3902,Premium,199,Active,
3903,Basic,99,Active,
3904,Free,0,Active,
3905,Basic,99,Active,
3906,Basic,99,Active,
3907,Free,0,Active,
3908,Free,0,Active,
3909,Premium,199,Active,
3910,Basic,99,Active,
3911,Free,0,Active,
3912,Premium,199,Active,
3913,Free,0,Active,
3914,Free,0,Active,
3915,Free,0,Active,
3916,Premium,199,Active,
3917,Basic,99,Churned,2025-01-01
3918,Basic,99,Active,
3919,Family,299,Active,
3920,Premium,199,Active,
3921,Free,0,Active,
3922,Premium,199,Active,
3923,Basic,99,Active,
3924,Free,0,Active,
3925,Free,0,Active,
3926,Basic,99,Active,
3927,Free,0,Active,
3928,Free,0,Active,
3929,Basic,99,Active,
3930,Premium,199,Active,
3931,Free,0,Active,
3932,Free,0,Active,
3933,Basic,99,Churned,2024-06-06
3934,Basic,99,Churned,2024-08-21
3935,Family,299,Churned,2024-09-20
3936,Basic,99,Active,
3937,Basic,99,Active,
3938,Family,299,Active,
3939,Free,0,Active,
3940,Free,0,Active,
3941,Basic,99,Active,
3942,Free,0,Active,
3943,Free,0,Active,
3944,Free,0,Churned,2024-02-14
3945,Basic,99,Active,
3946,Premium,199,Active,
3947,Free,0,Active,
3948,Basic,99,Active,
3949,Free,0,Active,
3950,Basic,99,Active,
3951,Basic,99,Active,
3952,Premium,199,Active,
3953,Free,0,Active,
3954,Free,0,Active,
3955,Free,0,Active,
3956,Basic,99,Churned,2024-04-13
3957,Premium,199,Churned,2025-03-22
3958,Premium,199,Active,
3959,Free,0,Active,
3960,Premium,199,Churned,2025-07-29
3961,Free,0,Active,
3962,Free,0,Active,
3963,Premium,199,Active,
3964,Free,0,Active,
3965,Free,0,Active,
3966,Free,0,Active,
3967,Free,0,Active,
3968,Free,0,Active,
3969,Premium,199,Churned,2025-07-16
3970,Free,0,Active,
3971,Free,0,Active,
3972,Free,0,Active,
3973,Basic,99,Active,
3974,Premium,199,Active,
3975,Premium,199,Active,
3976,Family,299,Active,
3977,Free,0,Active,
3978,Family,299,Active,
3979,Free,0,Active,
3980,Free,0,Active,
3981,Premium,199,Active,
3982,Free,0,Active,
3983,Free,0,Active,
3984,Premium,199,Active,
3985,Premium,199,Active,
3986,Free,0,Active,
3987,Premium,199,Active,
3988,Premium,199,Churned,2024-10-27
3989,Premium,199,Active,
3990,Basic,99,Active,
3991,Basic,99,Active,
3992,Premium,199,Active,
3993,Basic,99,Active,
3994,Basic,99,Active,
3995,Basic,99,Active,
3996,Free,0,Active,
3997,Family,299,Churned,2024-09-17
3998,Free,0,Active,
3999,Free,0,Active,
4000,Premium,199,Active,
4001,Free,0,Active,
4002,Basic,99,Active,
4003,Free,0,Active,
4004,Basic,99,Active,
4005,Family,299,Active,
4006,Basic,99,Active,
4007,Free,0,Active,
4008,Family,299,Active,
4009,Free,0,Active,
4010,Free,0,Active,
4011,Free,0,Active,
4012,Family,299,Active,
4013,Free,0,Active,
4014,Basic,99,Active,
4015,Free,0,Active,
4016,Free,0,Active,
4017,Family,299,Active,
4018,Basic,99,Active,
4019,Premium,199,Active,
4020,Free,0,Active,
4021,Premium,199,Active,
4022,Premium,199,Active,
4023,Free,0,Active,
4024,Basic,99,Active,
4025,Family,299,Active,
4026,Premium,199,Active,
4027,Free,0,Active,
4028,Basic,99,Active,
4029,Premium,199,Churned,2025-05-27
4030,Free,0,Active,
4031,Basic,99,Active,
4032,Family,299,Active,
4033,Family,299,Active,
4034,Premium,199,Active,
4035,Free,0,Active,
4036,Family,299,Active,
4037,Basic,99,Active,
4038,Free,0,Active,
4039,Basic,99,Churned,2025-01-31
4040,Premium,199,Active,
4041,Free,0,Active,
4042,Premium,199,Active,
4043,Premium,199,Active,
4044,Free,0,Active,
4045,Premium,199,Active,
4046,Family,299,Active,
4047,Free,0,Active,
4048,Free,0,Active,
4049,Free,0,Active,
4050,Free,0,Active,
4051,Premium,199,Active,
4052,Free,0,Active,
4053,Family,299,Active,
4054,Family,299,Churned,2024-12-04
4055,Free,0,Active,
4056,Basic,99,Active,
4057,Basic,99,Active,
4058,Basic,99,Churned,2024-10-21
4059,Free,0,Active,
4060,Free,0,Active,
4061,Free,0,Active,
4062,Free,0,Active,
4063,Premium,199,Active,
4064,Free,0,Active,
4065,Free,0,Active,
4066,Basic,99,Churned,2025-06-25
4067,Free,0,Active,
4068,Free,0,Active,
4069,Basic,99,Active,
4070,Basic,99,Active,
4071,Free,0,Active,
4072,Free,0,Active,
4073,Free,0,Active,
4074,Basic,99,Active,
4075,Basic,99,Active,
4076,Free,0,Active,
4077,Free,0,Active,
4078,Premium,199,Active,
4079,Premium,199,Active,
4080,Premium,199,Active,
4081,Free,0,Churned,2024-11-12
4082,Basic,99,Active,
4083,Basic,99,Active,
4084,Premium,199,Churned,2024-10-13
4085,Premium,199,Active,
4086,Free,0,Active,
4087,Free,0,Active,
4088,Free,0,Active,
4089,Free,0,Active,
4090,Family,299,Active,
4091,Free,0,Active,
4092,Free,0,Active,
4093,Premium,199,Active,
4094,Free,0,Active,
4095,Free,0,Active,
4096,Free,0,Active,
4097,Basic,99,Active,
4098,Free,0,Active,
4099,Free,0,Active,
4100,Free,0,Active,
4101,Basic,99,Churned,2025-02-15
4102,Free,0,Active,
4103,Premium,199,Active,
4104,Free,0,Active,
4105,Free,0,Active,
4106,Basic,99,Active,
4107,Free,0,Active,
4108,Free,0,Active,
4109,Premium,199,Active,
4110,Free,0,Active,
4111,Basic,99,Churned,2024-12-24
4112,Free,0,Active,
4113,Premium,199,Churned,2024-04-17
4114,Family,299,Active,
4115,Free,0,Active,
4116,Basic,99,Active,
4117,Free,0,Active,
4118,Premium,199,Active,
4119,Free,0,Active,
4120,Basic,99,Active,
4121,Basic,99,Active,
4122,Free,0,Active,
4123,Free,0,Active,
4124,Free,0,Active,
4125,Premium,199,Churned,2025-07-02
4126,Free,0,Active,
4127,Basic,99,Active,
4128,Free,0,Active,
4129,Free,0,Active,
4130,Basic,99,Active,
4131,Premium,199,Active,
4132,Basic,99,Active,
4133,Premium,199,Churned,2025-04-26
4134,Basic,99,Active,
4135,Basic,99,Churned,2025-03-03
4136,Free,0,Active,
4137,Premium,199,Active,
4138,Basic,99,Active,
4139,Basic,99,Active,
4140,Basic,99,Active,
4141,Free,0,Churned,2025-03-12
4142,Free,0,Active,
4143,Free,0,Active,
4144,Basic,99,Active,
4145,Free,0,Active,
4146,Free,0,Churned,2025-08-23
4147,Premium,199,Active,
4148,Basic,99,Active,
4149,Free,0,Active,
4150,Premium,199,Active,
4151,Free,0,Churned,2025-04-19
4152,Basic,99,Active,
4153,Basic,99,Active,
4154,Free,0,Active,
4155,Free,0,Active,
4156,Free,0,Active,
4157,Free,0,Active,
4158,Free,0,Active,
4159,Family,299,Active,
4160,Free,0,Active,
4161,Premium,199,Churned,2025-04-14
4162,Basic,99,Active,
4163,Basic,99,Active,
4164,Free,0,Active,
4165,Free,0,Active,
4166,Basic,99,Churned,2025-05-30
4167,Premium,199,Churned,2024-11-28
4168,Free,0,Active,
4169,Basic,99,Active,
4170,Free,0,Active,
4171,Free,0,Active,
4172,Basic,99,Active,
4173,Basic,99,Active,
4174,Free,0,Active,
4175,Free,0,Active,
4176,Free,0,Active,
4177,Family,299,Active,
4178,Free,0,Active,
4179,Free,0,Active,
4180,Free,0,Active,
4181,Free,0,Churned,2025-05-28
4182,Premium,199,Active,
4183,Free,0,Active,
4184,Basic,99,Active,
4185,Free,0,Active,
4186,Basic,99,Active,
4187,Free,0,Active,
4188,Premium,199,Active,
4189,Free,0,Active,
4190,Basic,99,Active,
4191,Premium,199,Churned,2025-01-09
4192,Basic,99,Active,
4193,Free,0,Active,
4194,Family,299,Churned,2025-02-24
4195,Free,0,Active,
4196,Family,299,Churned,2024-05-12
4197,Free,0,Active,
4198,Free,0,Active,
4199,Free,0,Active,
4200,Free,0,Active,
4201,Free,0,Active,
4202,Free,0,Active,
4203,Family,299,Active,
4204,Premium,199,Active,
4205,Free,0,Active,
4206,Free,0,Active,
4207,Basic,99,Churned,2024-11-09
4208,Free,0,Active,
4209,Premium,199,Active,
4210,Basic,99,Active,
4211,Basic,99,Active,
4212,Basic,99,Active,
4213,Basic,99,Active,
4214,Free,0,Active,
4215,Free,0,Active,
4216,Free,0,Active,
4217,Basic,99,Active,
4218,Free,0,Active,
4219,Premium,199,Active,
4220,Free,0,Active,
4221,Free,0,Active,
4222,Free,0,Active,
4223,Basic,99,Active,
4224,Premium,199,Active,
4225,Premium,199,Active,
4226,Family,299,Active,
4227,Family,299,Churned,2025-01-27
4228,Premium,199,Active,
4229,Free,0,Active,
4230,Free,0,Active,
4231,Free,0,Active,
4232,Family,299,Active,
4233,Free,0,Active,
4234,Free,0,Active,
4235,Family,299,Active,
4236,Free,0,Active,
4237,Basic,99,Active,
4238,Premium,199,Active,
4239,Premium,199,Active,
4240,Premium,199,Active,
4241,Premium,199,Active,
4242,Basic,99,Churned,2025-03-17
4243,Free,0,Active,
4244,Basic,99,Active,
4245,Premium,199,Active,
4246,Free,0,Active,
4247,Free,0,Active,
4248,Free,0,Active,
4249,Basic,99,Active,
4250,Free,0,Active,
4251,Premium,199,Active,
4252,Free,0,Active,
4253,Free,0,Active,
4254,Free,0,Active,
4255,Basic,99,Active,
4256,Free,0,Active,
4257,Free,0,Active,
4258,Family,299,Active,
4259,Premium,199,Active,
4260,Premium,199,Active,
4261,Basic,99,Active,
4262,Premium,199,Active,
4263,Premium,199,Active,
4264,Family,299,Active,
4265,Free,0,Active,
4266,Free,0,Active,
4267,Free,0,Active,
4268,Premium,199,Active,
4269,Basic,99,Active,
4270,Free,0,Active,
4271,Basic,99,Active,
4272,Premium,199,Active,
4273,Premium,199,Active,
4274,Basic,99,Active,
4275,Premium,199,Active,
4276,Free,0,Active,
4277,Free,0,Active,
4278,Premium,199,Churned,2025-06-02
4279,Premium,199,Active,
4280,Basic,99,Active,
4281,Free,0,Active,
4282,Free,0,Active,
4283,Free,0,Active,
4284,Basic,99,Active,
4285,Basic,99,Active,
4286,Family,299,Churned,2024-08-17
4287,Basic,99,Active,
4288,Free,0,Active,
4289,Free,0,Active,
4290,Premium,199,Active,
4291,Free,0,Active,
4292,Basic,99,Active,
4293,Basic,99,Churned,2024-07-06
4294,Free,0,Active,
4295,Free,0,Active,
4296,Free,0,Active,
4297,Free,0,Active,
4298,Basic,99,Active,
4299,Basic,99,Active,
4300,Family,299,Active,
4301,Premium,199,Churned,2024-05-18
4302,Free,0,Active,
4303,Basic,99,Churned,2024-06-28
4304,Basic,99,Active,
4305,Free,0,Active,
4306,Family,299,Churned,2024-06-19
4307,Basic,99,Active,
4308,Premium,199,Active,
4309,Family,299,Active,
4310,Basic,99,Churned,2024-11-29
4311,Free,0,Active,
4312,Basic,99,Active,
4313,Basic,99,Active,
4314,Premium,199,Active,
4315,Free,0,Active,
4316,Free,0,Active,
4317,Premium,199,Active,
4318,Family,299,Active,
4319,Free,0,Active,
4320,Premium,199,Active,
4321,Free,0,Active,
4322,Premium,199,Active,
4323,Free,0,Active,
4324,Family,299,Active,
4325,Basic,99,Active,
4326,Free,0,Active,
4327,Free,0,Active,
4328,Free,0,Active,
4329,Basic,99,Active,
4330,Premium,199,Churned,2024-10-24
4331,Premium,199,Active,
4332,Premium,199,Active,
4333,Premium,199,Active,
4334,Family,299,Active,
4335,Premium,199,Active,
4336,Free,0,Active,
4337,Premium,199,Active,
4338,Free,0,Active,
4339,Family,299,Active,
4340,Free,0,Active,
4341,Free,0,Active,
4342,Free,0,Active,
4343,Basic,99,Active,
4344,Free,0,Active,
4345,Family,299,Active,
4346,Free,0,Active,
4347,Free,0,Active,
4348,Free,0,Active,
4349,Free,0,Active,
4350,Free,0,Active,
4351,Free,0,Churned,2025-08-21
4352,Free,0,Active,
4353,Free,0,Active,
4354,Free,0,Active,
4355,Premium,199,Active,
4356,Free,0,Active,
4357,Free,0,Active,
4358,Free,0,Active,
4359,Basic,99,Active,
4360,Free,0,Active,
4361,Basic,99,Active,
4362,Family,299,Active,
4363,Free,0,Active,
4364,Free,0,Active,
4365,Free,0,Active,
4366,Free,0,Active,
4367,Free,0,Active,
4368,Free,0,Active,
4369,Premium,199,Churned,2025-06-23
4370,Free,0,Active,
4371,Free,0,Active,
4372,Premium,199,Active,
4373,Free,0,Active,
4374,Free,0,Active,
4375,Basic,99,Churned,2025-06-22
4376,Free,0,Active,
4377,Premium,199,Churned,2025-09-10
4378,Free,0,Active,
4379,Basic,99,Active,
4380,Basic,99,Churned,2024-12-28
4381,Free,0,Active,
4382,Free,0,Active,
4383,Free,0,Active,
4384,Premium,199,Active,
4385,Basic,99,Active,
4386,Free,0,Active,
4387,Basic,99,Active,
4388,Basic,99,Churned,2025-02-19
4389,Family,299,Active,
4390,Free,0,Active,
4391,Premium,199,Active,
4392,Free,0,Active,
4393,Premium,199,Active,
4394,Free,0,Active,
4395,Free,0,Active,
4396,Premium,199,Active,
4397,Premium,199,Active,
4398,Free,0,Active,
4399,Basic,99,Active,
4400,Free,0,Active,
4401,Free,0,Active,
4402,Free,0,Active,
4403,Free,0,Active,
4404,Basic,99,Active,
4405,Free,0,Active,
4406,Free,0,Active,
4407,Family,299,Active,
4408,Free,0,Active,
4409,Basic,99,Active,
4410,Premium,199,Churned,2025-05-20
4411,Free,0,Active,
4412,Free,0,Active,
4413,Basic,99,Active,
4414,Basic,99,Active,
4415,Basic,99,Active,
4416,Basic,99,Churned,2025-02-24
4417,Family,299,Churned,2024-05-09
4418,Free,0,Active,
4419,Premium,199,Active,
4420,Free,0,Active,
4421,Free,0,Active,
4422,Free,0,Active,
4423,Free,0,Active,
4424,Premium,199,Active,
4425,Free,0,Active,
4426,Free,0,Churned,2025-02-13
4427,Free,0,Active,
4428,Free,0,Active,
4429,Premium,199,Active,
4430,Premium,199,Active,
4431,Premium,199,Active,
4432,Basic,99,Active,
4433,Basic,99,Active,
4434,Free,0,Active,
4435,Basic,99,Active,
4436,Free,0,Active,
4437,Family,299,Churned,2024-05-30
4438,Family,299,Active,
4439,Premium,199,Active,
4440,Free,0,Active,
4441,Free,0,Active,
4442,Premium,199,Active,
4443,Basic,99,Churned,2025-04-28
4444,Basic,99,Active,
4445,Free,0,Active,
4446,Premium,199,Churned,2024-11-11
4447,Basic,99,Active,
4448,Free,0,Active,
4449,Premium,199,Active,
4450,Free,0,Active,
4451,Basic,99,Active,
4452,Free,0,Active,
4453,Basic,99,Churned,2024-09-30
4454,Free,0,Active,
4455,Free,0,Active,
4456,Basic,99,Active,
4457,Free,0,Active,
4458,Premium,199,Churned,2025-03-28
4459,Free,0,Active,
4460,Premium,199,Active,
4461,Free,0,Active,
4462,Basic,99,Active,
4463,Free,0,Active,
4464,Free,0,Active,
4465,Premium,199,Active,
4466,Free,0,Active,
4467,Family,299,Active,
4468,Free,0,Active,
4469,Premium,199,Active,
4470,Basic,99,Churned,2025-03-06
4471,Basic,99,Active,
4472,Free,0,Active,
4473,Free,0,Active,
4474,Free,0,Active,
4475,Basic,99,Active,
4476,Basic,99,Active,
4477,Basic,99,Active,
4478,Premium,199,Active,
4479,Free,0,Active,
4480,Free,0,Active,
4481,Free,0,Active,
4482,Premium,199,Active,
4483,Free,0,Active,
4484,Basic,99,Active,
4485,Free,0,Active,
4486,Free,0,Active,
4487,Basic,99,Active,
4488,Free,0,Active,
4489,Free,0,Active,
4490,Basic,99,Active,
4491,Free,0,Active,
4492,Free,0,Active,
4493,Basic,99,Active,
4494,Basic,99,Active,
4495,Free,0,Active,
4496,Basic,99,Active,
4497,Basic,99,Churned,2025-08-27
4498,Free,0,Active,
4499,Basic,99,Churned,2025-01-10
4500,Basic,99,Active,
4501,Free,0,Active,
4502,Basic,99,Active,
4503,Basic,99,Churned,2024-10-02
4504,Premium,199,Active,
4505,Basic,99,Active,
4506,Free,0,Active,
4507,Free,0,Churned,2024-07-23
4508,Premium,199,Active,
4509,Premium,199,Active,
4510,Free,0,Active,
4511,Free,0,Active,
